,Count,Count,Count,Count, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio,Avg ReLy,Avg ReLy,Avg ReLy,Avg ReLy,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg references,Avg references,Avg references,Avg references,Average SCs,Average SCs,Average SCs,Average SCs,Size
SocialPsychology(Q2),21,103,50.857142857142854,34.3240856708938,0.050739588,0.111300689,0.08242759614285713,0.020634101981425165,-2.014095061,0.072947634,-0.5526876971428571,0.7289893606081836,-0.17986543,0.004046995,-0.05783248228571429,0.06380944173436731,0.33498108,0.625542579,0.5039346,0.10394560336628625,0.331637267,0.747951353,0.5617670825714286,0.14837889092727458,26.47619048,41.23809524,32.66673037142857,5.742354572064883,1.428571429,2.84,2.071239544857143,0.5154542529007691,7
Aging(Q1),59,1200,585.2857142857143,448.0761521161756,0.020100942,0.116890208,0.063097083,0.03501999920752531,-0.52731319,-0.133950152,-0.3062876507142857,0.15221711325558532,-0.096052992,-0.017681161,-0.06255015114285714,0.02865966460230413,0.408404411,0.648369992,0.5611103264285714,0.09909079071686568,0.426085572,0.744422984,0.6236604775714286,0.1270151923219885,26.09782609,156.9661017,67.96361948571429,42.733163274259645,1.892655367,4.315833333,2.721807659714286,0.8309571254950265,7
Instrumentation(Q2),25,2719,419.85714285714283,1013.9053914725688,0.043196145,0.171382064,0.09186138557142856,0.0468351170471335,-1.158308615,-0.302238981,-0.6577366418571428,0.29454595425088154,-0.095497639,-0.042207502,-0.076922689,0.019046472344636668,0.635514095,0.692685409,0.6572287277142858,0.017719606150572925,0.694561662,0.754911397,0.7341514165714286,0.019769369404482658,26.26666667,36.56666667,30.64324235714286,4.56730463020361,1.266666667,3.222222222,1.9866649762857143,0.8191476570140317,7
MaterialsChemistry(Q1),22,1264,367.7142857142857,464.8249542518539,0.043276065,0.097771285,0.07045170971428572,0.022314311440236708,-0.759382875,-0.162481267,-0.4681156498571429,0.2724006156715526,-0.089211529,-0.019270378,-0.06653309871428571,0.02460817149012277,0.567747315,0.681808142,0.6376068744285713,0.03449322364984704,0.587017693,0.758039735,0.7041399731428571,0.056777422195231214,27.18181818,50.85416667,37.64426791285714,8.05240522654097,1.222222222,3.607594937,2.2039812228571427,0.9822912101836101,7
CriticalCareandIntensiveCareMedicine(Q2),52,481,172.14285714285714,150.34119924517094,0.038901914,0.118393613,0.07645659571428572,0.026873019172638613,-0.640876326,0.462609778,-0.17680707199999998,0.35375987901340217,-0.060098694,0.141969621,-0.0042271500000000016,0.07038639882194664,0.424031047,0.589484968,0.4785080132857143,0.05923377383342362,0.40385331,0.574836351,0.4827351635714286,0.05665574183470821,20.73271889,72.38235294,36.66360326142857,17.146254477536544,1.596153846,2.679487179,2.034201603857143,0.3690879254447517,7
SpeechandHearing(Q2),29,123,73.85714285714286,33.268746952801266,0.065216434,0.205421871,0.11812076928571427,0.050364710147075165,-1.713691896,0.233791619,-0.6482133974285714,0.6648704976807568,-0.115240209,0.026219353,-0.047312284142857146,0.04694833408695635,0.353209527,0.641691615,0.4790005505714286,0.11256526049143953,0.381340741,0.756931824,0.5263128348571429,0.14942328907622326,20.93877551,43.24657534,32.953895231428575,7.958959574757825,1.965517241,5.040650407,3.1488841659999998,1.0459109606230272,7
OralSurgery(Q2),23,277,103.28571428571429,83.89619436286385,0.050095328,0.199822695,0.10566891442857143,0.06032212456785104,-0.205496243,0.170987947,-0.029496283142857137,0.13786218076146217,-0.04180084,0.045353856,-0.002298927714285714,0.025945766045731924,0.406592874,0.506066627,0.46473270685714285,0.034357947286133804,0.408082564,0.547867467,0.4670316345714286,0.0525468026914488,23.484375,35.87878788,30.72709192285714,3.807704203507879,1.359375,6.348484848,2.9687650132857146,1.9888256528208512,7
EnvironmentalChemistry(Q2),33,5333,891.8571428571429,1962.6032396260016,0.05961796,0.181061263,0.11000016442857143,0.04902899376889262,-2.306871408,0.028315469,-0.8071008415714286,0.7695678679119377,-0.143977988,-0.002937291,-0.06805072857142856,0.041503217350056416,0.589532297,0.681949916,0.6445163648571428,0.036640771330283615,0.677318873,0.755459128,0.7125670937142858,0.03035174574936205,26.51530612,47.37142857,34.45041515714286,7.435439960512822,1.636363636,4.970149254,3.0216359961428574,1.352199247984462,7
MaterialsScience(miscellaneous)(Q2),26,817,315.0,300.51899551719964,0.056341535,0.116767094,0.095772645,0.023446603829925437,-0.772919428,-0.367238204,-0.542920136,0.16082605832621577,-0.0805369,-0.048156255,-0.0649710227142857,0.012599684320829821,0.600052868,0.686413485,0.6529216607142858,0.03095988180549572,0.676819277,0.758860409,0.7178926835714287,0.02542306019205697,22.78571429,34.73317013,29.691291475714284,4.565205028381298,1.41025641,3.126070991,2.2348994387142858,0.5554375951302848,7
AppliedPsychology(Q2),29,284,105.42857142857143,92.25301646894289,0.050482602,0.149080063,0.08935223057142858,0.030751728494659368,-1.121533286,-0.254687626,-0.7769614537142857,0.315641727715191,-0.145671485,-0.023073198,-0.100918159,0.04633312475777996,0.316375654,0.649354233,0.5224874147142857,0.1304183164062927,0.339448852,0.760166084,0.6234055741428571,0.17215369098360903,28.93277311,42.13793103,33.403471447142856,4.322139719245366,1.580645161,3.75862069,2.475998807,0.8152677543152337,7
Parasitology(Q3),37,4857,880.7142857142857,1764.7701185787832,0.052815516,0.180006912,0.11994023814285715,0.04847960665281891,-2.195237789,-0.08284565,-1.0413397862857143,0.6770104700726243,-0.113747611,-0.001173813,-0.07292732757142857,0.036774712561710936,0.285335728,0.659208625,0.530410325,0.16742138514473986,0.364480785,0.772956236,0.6033376527142857,0.16369690576666818,20.37992832,43.98823529,28.954885352857143,8.211598151073778,1.671232877,3.783783784,2.873645937,0.8748836004603242,7
Biochemistry(medical)(Q1),37,2519,493.2857142857143,895.838287915424,0.029846218,0.156315794,0.08422818514285714,0.051746638097975445,-1.125663771,0.116288956,-0.37977325742857143,0.41371442480446924,-0.080555199,0.016849842,-0.048145283,0.03535930760610787,0.202142537,0.641358419,0.4364996914285714,0.13960983142784583,0.268878805,0.709270187,0.4846449744285714,0.15398847415031247,33.50442478,69.30927835,52.412808247142856,14.509606363420454,1.297297297,5.751885669,3.085667041,1.7108233835946565,7
PathologyandForensicMedicine(Q3),23,1216,245.42857142857142,430.1948617168958,0.057358899,0.115089389,0.08690521457142857,0.020071921751171007,-0.866522183,0.20475248,-0.3725850655714286,0.38259204732945357,-0.100738335,0.000246002,-0.04549217228571428,0.0340601803927092,0.43981984,0.632007993,0.5538040335714286,0.06767317529280616,0.450248885,0.69133975,0.599296206,0.09251133542481593,16.65,38.7826087,28.166247434285715,8.790118700508907,1.161616162,3.0,2.0086353734285716,0.602987981171971,7
Biochemistry(medical)(Q2),27,739,164.28571428571428,257.1139269440133,0.03530179,0.078792903,0.06013817128571429,0.014740205632333196,-0.683971842,-0.140142052,-0.33279773714285715,0.20271228239298464,-0.096510362,-0.0197798,-0.053025548857142855,0.026812958745362124,0.164090857,0.593487199,0.4317097262857143,0.14876077356850465,0.260601218,0.674686125,0.48473527499999997,0.14217149705256654,22.05376344,74.02857143,43.71892059571429,17.304159569483737,1.225806452,3.028571429,1.9188306855714286,0.6666034733059112,7
Bioengineering(Q3),23,811,150.42857142857142,291.66239452653537,0.044450913,0.108319031,0.07111707671428572,0.02554328332135581,-1.174513009,-0.288597649,-0.5235728844285715,0.32696013603022295,-0.100887951,-0.040512226,-0.07239473014285715,0.020266411222052815,0.261982143,0.66826174,0.5619475150000001,0.1357941262072679,0.348398061,0.720729628,0.634342245,0.13148648075356761,25.01515152,36.92307692,31.80937856857143,3.9102155168594765,1.153846154,2.458692972,1.6691208341428572,0.4872722505577819,7
BiologicalPsychiatry(Q3),33,2316,478.2857142857143,830.4833360330425,0.033662344,0.054697209,0.047691033142857144,0.006844914796984462,-0.555037972,0.01645589,-0.2352782055714286,0.16818242505810513,-0.075563705,0.006977251,-0.04130980957142857,0.02606309732892985,0.287914328,0.639374295,0.4560981884285714,0.10303946863761285,0.324810476,0.689249042,0.497407998,0.1115570329663093,33.25,62.43134715,48.92686912285715,9.832143232632276,1.488095238,2.207685665,1.7504960678571428,0.2442922788297487,7
Philosophy(Q1),27,829,358.14285714285717,380.56249095754237,0.093510602,0.572243973,0.21128609542857144,0.17760864787662073,-4.234535126,0.208856038,-1.9483796338571426,1.7443250093906448,-0.180660524,0.007937468,-0.09398187899999999,0.06798089134963023,0.352235911,0.64240065,0.5525267461428571,0.0991391959720295,0.344298443,0.753881026,0.6465086254285713,0.14081484033902272,20.0816641,61.18455971,31.88909430857143,14.36167940285169,1.962962963,10.96456086,4.683328122428572,3.0867451928316174,7
DevelopmentalNeuroscience(Q1),118,879,323.14285714285717,268.09912878848166,0.025487488,0.142233902,0.07783833528571428,0.046050867683872704,-0.537497811,0.143891748,-0.22365730814285717,0.20936827744362965,-0.070464934,0.058982291,-0.028277635285714284,0.04513812856999735,0.413455923,0.677720106,0.5734935457142857,0.1046961598387267,0.421147489,0.748185039,0.601771181,0.1353192304828963,28.88429752,83.83703704,59.87750637714286,19.097671599257623,1.398305085,5.86827957,3.131065064857143,1.4748157481812274,7
PhysicalandTheoreticalChemistry(Q2),23,2960,728.1428571428571,1066.5644891537547,0.043196145,0.134236385,0.08395251085714285,0.037845778860346437,-1.264140496,-0.13467783,-0.5843572671428571,0.39202866317946483,-0.090601096,-0.047188656,-0.07004290842857143,0.01717776219659956,0.614248046,0.692685409,0.6528699824285714,0.027082755666642713,0.672744897,0.75703045,0.7229128908571428,0.02918899134096809,20.26086957,64.27272727,36.791345050000004,13.539519852405329,1.086956522,3.500967118,2.370354615714286,0.9329617483838836,7
ModelingandSimulation(Q2),39,308,119.14285714285714,100.87521758989928,0.032459557,0.08961471,0.07027779942857143,0.019797383274207297,-1.163840773,-0.21265684,-0.6054719028571428,0.31219705490232463,-0.131899426,-0.056504225,-0.08931652042857142,0.027351462395684978,0.600052868,0.664102953,0.6350353871428572,0.02303232858180518,0.670011316,0.775118433,0.7243519077142857,0.040137008643842884,25.82285714,50.66666667,37.21425324,9.445973373112652,1.291666667,3.519480519,2.1064748142857144,0.8383269313701053,7
Instrumentation(Q1),22,855,230.71428571428572,301.4673637868143,0.062766158,0.297965339,0.1535411562857143,0.09546685292027048,-2.13831874,0.10645546,-1.0595073311428571,0.8815524023234881,-0.142892444,0.032848315,-0.062551649,0.053201824251196274,0.37813479,0.685870112,0.6157379245714285,0.10750413001017481,0.345286475,0.75574647,0.6782895737142857,0.14785555900278732,23.14619883,42.76470588,28.93223954285714,6.890742489260034,1.454545455,7.047761194,3.443061126,2.106573767579251,7
DevelopmentalNeuroscience(Q2),73,482,201.0,154.3761639632233,0.045018596,0.088272679,0.06707277771428571,0.018802116864361507,-0.86053877,0.015385055,-0.42616886985714286,0.2769867892997027,-0.09643363,-0.019005007,-0.06367452671428572,0.025031647715285335,0.417970138,0.665169495,0.5779528408571428,0.09247556909128875,0.501308382,0.723840302,0.6416273677142856,0.09935612035040954,41.86585366,77.8440367,56.089443471428574,12.394642173019115,1.755186722,4.773648649,3.0225424422857143,1.1968433074986633,7
InorganicChemistry(Q1),60,4189,1015.8333333333334,1595.7620645530671,0.04092032,0.171756513,0.07985914983333332,0.047211055452422365,-1.952811055,-0.275477495,-0.7408259391666667,0.6250383819642129,-0.107263362,-0.045772867,-0.08260005616666667,0.0202756386659474,0.599839295,0.647935873,0.6181338178333333,0.017881966575989366,0.652567391,0.737147402,0.700733874,0.03009502875114946,30.85393258,72.20219623,43.68731124166666,14.977163177793663,1.533333333,5.539393939,2.5436981351666668,1.5281208518728187,6
MechanicalEngineering(Q1),35,990,369.1666666666667,379.3280462431781,0.056758934,0.140590434,0.09151485233333334,0.032627015809850196,-0.617377201,0.401779592,-0.372895625,0.3849650651909041,-0.109350956,0.047056666,-0.05138744516666666,0.054392283463539984,0.585458697,0.666905491,0.6439336139999999,0.03031735965212276,0.538402031,0.758640786,0.6953210593333333,0.08171792016300822,25.88080808,49.31428571,38.78759115333333,10.047269105766517,2.068181818,3.867559524,2.7582965986666665,0.6481666313780514,6
Law(Q1),21,103,57.5,35.82596823534571,0.094465952,0.216538118,0.13847867116666668,0.044218650657374216,-2.758117541,0.020639361,-1.475783474,1.0021860479197768,-0.17986543,-0.001478721,-0.09757715383333333,0.060502795683063645,0.542060895,0.650784163,0.6039986635,0.043612474230927394,0.594260643,0.749864634,0.7015758171666667,0.06273573801511208,25.57142857,29.30357143,27.291918728333332,1.2847684531299253,2.260869565,4.908163265,3.0919119988333335,0.9776115174012671,6
LibraryandInformationSciences(Q1),21,330,195.83333333333334,109.74774105496053,0.067011079,0.193509565,0.12128715516666666,0.042251741475599285,-1.428259267,0.764008316,-0.3791764788333334,0.8324475387189852,-0.155076245,0.076889584,-0.0543719155,0.08300861298237826,0.398620096,0.654394159,0.5394503303333333,0.09632210090019297,0.391325944,0.737424735,0.5938222458333334,0.16393449840367474,20.49186992,44.63939394,31.124577216666665,7.959867329203481,1.454545455,4.821212121,3.0848708859999996,1.1135620380025257,6
LeadershipandManagement(Q1),26,144,61.333333333333336,50.00266659555935,0.073936847,0.185420311,0.107255549,0.04116370720826881,-1.374035527,0.271373325,-0.5101868263333333,0.6296416127735222,-0.180430966,0.007152764,-0.05631104383333333,0.06837575049965156,0.346277403,0.567011706,0.43615327066666665,0.07771260974486688,0.339124639,0.747442672,0.4924643146666667,0.1435303673202286,18.34722222,31.75862069,23.608056136666665,4.773132409861195,1.594594595,4.038461538,2.253496311333333,0.9015102685661621,6
Microbiology(Q4),22,69,40.5,17.444196742756603,0.013428161,0.071822459,0.052270175499999995,0.020391603010597892,-1.118411971,0.396767404,-0.2603924065,0.5557372180583078,-0.196440167,0.084596933,-0.03841438095,0.09701547959007702,0.254906114,0.607474671,0.4727733873333333,0.12350748202036986,0.361097014,0.665853753,0.5111877681666667,0.1109660181983723,17.16216216,145.6176471,46.9828121,48.59976748185749,1.135135135,1.705882353,1.4004866275,0.18731653948575308,6
InformationSystems(Q1),121,799,370.3333333333333,263.9785344808677,0.049136847,0.209860616,0.10013786116666668,0.06119252854442521,-2.366321061,-0.284338804,-0.9735183864999999,0.7720332678722058,-0.140266814,-0.043620256,-0.10018427949999999,0.0384715819433065,0.580073092,0.627970886,0.609690857,0.018181712041789755,0.670217304,0.74518748,0.7098751365,0.028964509390573077,22.76971214,65.19496855,40.091147246666665,17.048099580093968,1.454545455,4.226533166,2.6534547033333333,0.9606729109896377,6
MechanicsofMaterials(Q1),35,1885,580.5,726.4485528927703,0.056758934,0.241550986,0.11664734916666668,0.06525960789841789,-0.934202712,0.999206764,-0.16268536233333333,0.7171317947082236,-0.109350956,0.047056666,-0.0354232535,0.06498219417245675,0.43811403,0.658587218,0.6018865485,0.08416696686911943,0.398319242,0.756879345,0.637309802,0.14000455066553344,25.88080808,49.31428571,40.552113713333334,9.557344358162267,2.068181818,8.64,3.9820462998333332,2.5057486429883347,6
ComputerGraphicsandComputer-AidedDesign(Q1),35,448,175.66666666666666,166.43156751850495,0.08099297,0.361746091,0.17192013216666666,0.11837447252214596,-5.10430058,0.764008316,-1.1804446178333334,2.0853329662396285,-0.130452614,0.076889584,-0.046221155333333326,0.07712609365634382,0.429056727,0.732656891,0.5935749611666666,0.12028778526179058,0.399005765,0.79578638,0.6397961168333334,0.18427881290325426,19.28,34.6,26.31421160166667,6.563813366999895,1.694444444,6.457142857,3.417752409333333,1.8057909380863661,6
Surgery(Q4),22,829,179.33333333333334,318.8489715628179,0.056372211,0.094852057,0.08184901783333333,0.015124178440000483,-0.935234852,0.162471381,-0.4197059696666667,0.3946715105606931,-0.137566533,-0.002973571,-0.06314917766666667,0.04593373271448678,0.443229872,0.643860641,0.5297327728333333,0.07600724850784708,0.474008609,0.732580129,0.5928819504999999,0.11317518072374173,18.54545455,30.6344994,25.373979066666667,4.7881041679660745,1.227272727,2.515625,1.8442122166666666,0.52100667368638,6
SensorySystems(Q3),33,918,335.5,361.5293902298954,0.046183108,0.142955764,0.09652963799999999,0.03941535432812548,-0.779404743,-0.110198523,-0.4800010165,0.23781526090185368,-0.062163682,-0.02502993,-0.04938288,0.01611759851144562,0.379904576,0.700987455,0.5903753793333334,0.11815746021549257,0.404934507,0.762430749,0.6397582596666667,0.13367226278273578,28.86383442,61.921875,39.771886343333335,13.050204119663002,1.981308411,4.160784314,2.9309469398333334,0.9466966959647916,6
"Pharmacology,ToxicologyandPharmaceutics(miscellaneous)(Q2)",27,211,99.5,79.63855850026418,0.036728684,0.07607657,0.053147561333333336,0.013690647176105557,-0.633891271,0.036698358,-0.22540345216666666,0.3060910073837802,-0.179250779,-0.001443949,-0.06461521633333334,0.06879481055925495,0.27425877,0.615398751,0.46806785766666664,0.1297971032223558,0.334042624,0.772349341,0.5326830736666667,0.18046399607084485,22.49494949,58.16666667,40.842068515,13.494489559938224,1.111111111,2.386740331,1.5931793056666665,0.4672838051537581,6
CancerResearch(Q4),23,532,237.0,185.85801031970615,0.036195318,0.108794805,0.07981367783333333,0.030897163708708555,-0.872641448,0.525911034,-0.1421359698333333,0.4799118043737412,-0.182735214,0.044978705,-0.033137474,0.08041184097173519,0.3710036,0.59288619,0.47193936249999996,0.0982118399678865,0.350769233,0.775621405,0.5050768366666666,0.16220459819312688,24.92236025,105.7826087,42.996580001666665,30.972394108520287,1.051724138,2.988721805,2.148635147833333,0.7475524726113978,6
EmergencyMedicine(Q2),52,360,131.16666666666666,116.6746187766074,0.063976644,0.100665805,0.0829685935,0.014759561396911617,-4.455570741,0.081203573,-1.2057773175,1.6977721746624108,-0.710713644,0.02745037,-0.16656239383333335,0.2735365814567779,0.218942333,0.569686879,0.43111789433333336,0.12608343537302757,0.40385331,0.929655977,0.5976802883333333,0.20709174792758306,21.72857143,36.50746269,29.99140758,5.6264239673587575,1.128571429,2.962686567,1.9817341325,0.6501017125306243,6
EndocrineandAutonomicSystems(Q1),22,732,323.6666666666667,296.49328266702213,0.01583998,0.137275511,0.06372805499999999,0.04684380172889956,-0.699535909,-0.072676797,-0.31002504266666664,0.290260085842448,-0.093188246,-0.018881301,-0.06313842616666666,0.03529995909218943,0.554349281,0.649681046,0.6067173571666666,0.031795776477348096,0.573288122,0.710614523,0.6698557836666666,0.05080553720929945,47.31989247,202.0472441,90.12484705000001,58.090552017071346,1.181818182,5.86827957,3.587750570666667,1.5957888368622948,6
EndocrineandAutonomicSystems(Q2),59,552,312.1666666666667,218.89487583464958,0.029047488,0.100891979,0.06536659983333333,0.033823046740498144,-0.568314577,-0.26014764,-0.40455319316666666,0.12941397159492965,-0.153495195,-0.032809066,-0.07886674316666667,0.04361098111428719,0.466820019,0.681549812,0.5989346391666667,0.08918967895321397,0.499629085,0.765308353,0.6778013826666666,0.11329290856378225,31.17181467,78.28937729,57.529099645,18.317050408517787,1.254237288,6.253623188,3.0224856438333334,1.8485732103247472,6
SocialWork(Q1),80,603,227.16666666666666,197.11764676625648,0.066928979,0.183521865,0.131657933,0.04772651115935613,-1.699003626,0.582442108,-0.634172514,0.817265625712447,-0.109496343,0.027177205,-0.051612689499999996,0.051528848144268426,0.568726068,0.648218679,0.61944546,0.030963770467394906,0.541548863,0.733417161,0.6710581496666667,0.07738077824514557,22.35443038,33.83928571,29.272556905000002,4.180294388418167,1.572916667,5.275,3.5363660820000002,1.6239383185048186,6
Demography(Q1),23,741,235.66666666666666,321.7524928678357,0.054237798,0.254027174,0.13236499216666667,0.07461991958763285,-2.366277787,0.404469762,-0.7973487465,1.2234637690569161,-0.129454714,0.030543538,-0.045855648500000006,0.06553447724244091,0.371923137,0.671559575,0.5884476385,0.10931703589014458,0.349502851,0.744235161,0.6343032868333333,0.1503726969932162,17.33333333,36.58165138,26.42085217,6.651398287084607,1.130434783,5.222222222,2.9804250353333335,1.7907444857893826,6
EnvironmentalScience(miscellaneous)(Q2),21,2193,570.3333333333334,810.1932279812432,0.069531408,0.144594375,0.09672573200000001,0.028798593105193025,-0.785998835,0.065458389,-0.5087485978333334,0.31262423187244903,-0.08134284,0.004046995,-0.056474556,0.031338234298708,0.51152818,0.707104155,0.6228672485,0.06468156121544197,0.507481185,0.7679687,0.6793418043333334,0.0911948225941532,20.86137711,41.23809524,31.096712426666667,6.874269780019154,1.525423729,2.6375,2.0878773318333335,0.41185592788778225,6
Biomaterials(Q3),22,411,154.0,148.53551763803833,0.050903741,0.119895695,0.07835461016666667,0.02932752441399294,-1.65731204,0.156989939,-0.6251471468333333,0.7882768080002921,-0.135940996,0.023189493,-0.05775204883333334,0.06292719345019819,0.452637965,0.669212363,0.6041586003333334,0.08043652358269344,0.429448472,0.73463524,0.6619106488333334,0.11693535398885488,23.94495413,53.00568182,36.22633741333333,10.866901985925043,1.661800487,3.25,2.2327550891666665,0.5774817383501191,6
Spectroscopy(Q3),27,815,183.0,311.8397024113511,0.037861975,0.13701135,0.08065325333333333,0.038394638238056084,-1.048859059,-0.013668299,-0.5194604146666667,0.34720167311760053,-0.110823833,-0.018478762,-0.0625170195,0.031208469899261206,0.531159357,0.692685409,0.6321128255,0.05466656176196869,0.596792699,0.754911397,0.694629845,0.060640853836320015,23.75214724,42.96666667,33.594482475,7.669818422963626,1.466666667,3.222222222,2.171443862333333,0.6946110960584528,6
Anatomy(Q2),30,1216,258.5,470.285338916705,0.037437537,0.115089389,0.06316004816666666,0.02764250314224025,-0.712959891,-0.288771471,-0.4633977071666667,0.1520320440253997,-0.097630489,-0.058556048,-0.07989271433333334,0.015932479544079583,0.457672295,0.653883682,0.5895339406666666,0.07519012907776786,0.516228343,0.740064927,0.6694266548333334,0.0892955594104767,21.54358553,56.50769231,39.7571797,12.496606143608762,1.266666667,2.865546218,1.9247044403333333,0.7408083464004531,6
Biochemistry(medical)(Q3),22,431,148.66666666666666,153.6641359155306,0.04830531,0.113220871,0.0690852675,0.02666202206820516,-0.95717237,0.165101587,-0.31157974716666664,0.42538673377921554,-0.107199039,0.029503386,-0.03886896683333333,0.058164345776624375,0.362003261,0.58304558,0.48157025416666666,0.07738490156189584,0.332499875,0.690244619,0.5204392210000001,0.13002105655865376,27.91803279,69.63636364,37.151884556666666,16.076037404205056,1.344827586,2.393442623,1.819074853,0.4331863071655846,6
RadiologicalandUltrasoundTechnology(Q3),24,72,47.666666666666664,21.210060505964304,0.052901314,0.172397228,0.1016064375,0.04287806000076412,-1.006919494,-0.095288353,-0.595235321,0.3295668199377362,-0.092095512,-0.02715052,-0.06808132666666666,0.02466183040116427,0.461242745,0.67530694,0.5493151591666666,0.09051229310004322,0.488393266,0.747713719,0.6173964856666667,0.09864211904342296,18.57575758,27.8125,23.453398933333332,3.5885758847642775,1.125,3.5,2.0293732946666667,0.9810011627055649,6
FoodScience(Q2),22,605,153.16666666666666,233.44499709067802,0.050871681,0.156921142,0.08714236383333333,0.04043434141411518,-1.225679706,-0.480408969,-0.8709177996666666,0.3101096702033292,-0.135289073,-0.077344267,-0.10624711383333334,0.024266267135937228,0.501893831,0.650380433,0.5969591903333333,0.05119751125662691,0.616869299,0.749730598,0.7032063040000001,0.049836505912668,18.26115702,47.54545455,28.533736448333332,10.774361242335063,1.041666667,2.576923077,1.6683593921666666,0.6521655186242737,6
Genetics(clinical)(Q4),26,209,111.66666666666667,74.53231961147236,0.039013191,0.092138533,0.06157895516666667,0.01754666351325683,-0.761515271,0.165101587,-0.22549558300000003,0.31477529110292035,-0.099590585,0.021764446,-0.036352687,0.046845774944500776,0.375434609,0.662474039,0.5222131395,0.11257011476304754,0.376878558,0.762064623,0.5585658263333334,0.15255165962604825,33.96172249,52.1878453,40.435144081666664,8.730823222992097,1.205128205,2.84375,1.9927733101666665,0.6009324381053558,6
GeriatricsandGerontology(Q3),36,302,113.16666666666667,117.14677403439953,0.04498387,0.147097927,0.07732366,0.04076640164374918,-1.474766837,-0.259092076,-0.5895403646666667,0.4606302082827971,-0.119458218,-0.04137483,-0.07888004650000001,0.02759368958023249,0.448300157,0.671153932,0.5477732191666667,0.08616219312362422,0.511467301,0.746853562,0.6266532656666667,0.10191893178448821,22.92237443,45.52777778,33.341962716666664,9.277733526856538,1.318181818,2.611872146,1.9439863581666668,0.6187831586212761,6
"Health,ToxicologyandMutagenesis(Q3)",46,193,131.66666666666666,54.65406358786753,0.053717006,0.229162909,0.12636710033333334,0.06529069041129106,-2.215741909,-0.406046926,-0.961590976,0.6651905442272613,-0.127407348,-0.019183088,-0.0713027275,0.037983630480486884,0.381482072,0.617296991,0.5324474286666666,0.09404637538271786,0.42288469,0.709460852,0.6037501563333333,0.12493237799101653,14.19689119,47.94565217,33.482355436666666,12.511821830281143,1.95620438,5.898989899,2.936617252,1.5513694715586908,6
AppliedMathematics(Q2),28,308,91.0,108.16653826391968,0.036625306,0.08961471,0.06593135066666667,0.020108627858971755,-0.811501349,0.233709749,-0.43066766716666666,0.4043554691756189,-0.162150166,0.031411006,-0.0772999125,0.06475154118005712,0.389836262,0.664102953,0.5934030611666666,0.10416609159382854,0.358425255,0.789417737,0.6707029735,0.16060018053849232,29.11688312,70.96428571,43.03160173166666,14.90812058025193,1.464285714,3.519480519,2.2279970026666667,0.8207766331385464,6
AquaticScience(Q1),24,633,227.83333333333334,267.68221208490246,0.065261706,0.144023282,0.10534806016666666,0.03345226022212459,-1.450091051,-0.34522555,-0.7886653735000001,0.3872529196814277,-0.10528383,-0.029983312,-0.07759923983333333,0.02673487107828003,0.612403669,0.673921535,0.638638328,0.025624346106667983,0.703014569,0.755225001,0.7162375676666667,0.020612379538288778,29.83333333,50.015625,40.70713371,8.910758538592612,2.583333333,5.444,3.327567723833333,1.0690690412006671,6
PsychiatricMentalHealth(Q1),51,687,242.0,227.36930311719743,0.051157526,0.147136195,0.1009900775,0.041119256836741135,-1.426592314,-0.20476348,-0.6846622560000001,0.5543375295150496,-0.103959208,-0.029396418,-0.06260333583333333,0.03044760275789778,0.430221437,0.59405696,0.4985370546666666,0.06726069603278992,0.459617855,0.698016168,0.5611403901666666,0.09739951802074717,28.65517241,44.66942149,36.385027091666664,5.437264724023363,1.647058824,4.705583756,3.0169436523333335,1.3639494546944402,6
Hepatology(Q3),22,129,79.0,45.108757464598824,0.035634206,0.081792791,0.057419142,0.017966040924171332,-0.489780343,-0.034561654,-0.25503016933333333,0.1874691874973308,-0.087011307,-0.00437865,-0.04673208433333333,0.03080901258609202,0.310008683,0.488845063,0.41567188633333335,0.07300293888246766,0.381455584,0.539085297,0.46240397033333336,0.06631673176186396,23.0,57.02666667,39.274430851666665,11.048152797955865,1.064516129,2.813333333,1.8001257696666666,0.7238664194553449,6
Histology(Q3),26,148,67.0,47.941631177923014,0.04585644,0.138264565,0.0760579745,0.036448121519347905,-1.036452312,-0.012589178,-0.492096216,0.3884419883081916,-0.147932336,-0.032487473,-0.07929647633333332,0.04258373012262051,0.519405925,0.663380982,0.614155033,0.05363259902851589,0.551893398,0.742356027,0.6934515091666666,0.07465097954236102,20.23076923,36.56666667,29.63598894,6.2533782912128695,1.192307692,2.784810127,1.823370966,0.7154373789977811,6
Dentistry(miscellaneous)(Q3),27,459,146.16666666666666,159.50600824629353,0.043134886,0.175183529,0.0907509735,0.04709771850457948,-0.74617735,0.171476125,-0.2773678021666666,0.3698758798944566,-0.110521052,0.013855963,-0.041528409833333335,0.04845589098374566,0.193465769,0.532840912,0.4214937898333333,0.13227594582304253,0.303986821,0.614572794,0.46302219966666663,0.1156697388866121,23.64,41.17105263,30.690115573333333,6.278103733435767,1.245614035,3.821350763,2.279828807,1.2023277945703401,6
